Date,Close,High,Low,Open,Volume
2006-01-05,87.69319915771484,87.837770455679,87.34898028093447,87.53486141571928,47307500
2006-01-06,88.42294311523438,88.519323976584,87.67942911136893,88.13380053118549,62885900
2006-01-09,88.65013885498047,88.84978119581857,88.3816485319349,88.40918142198156,43527400
2006-01-10,88.73959350585938,88.79466976888246,88.29899390639771,88.38849414690063,44960800
2006-01-11,89.02188873291016,89.11138900691044,88.62259355509038,88.82224639636377,49598900
2006-01-12,88.67074584960938,89.00119288499036,88.42290794689318,88.86350749564177,40509200
2006-01-13,88.58815002441406,88.73960714482523,88.25770290021003,88.51243196893317,44856700
2006-01-17,88.34719848632812,88.4091553492068,87.9892079929334,88.25769823679842,52066600
2006-01-18,87.99607849121094,88.73958697788157,87.54171248559894,87.83085496665758,75067600
2006-01-19,88.33345031738281,88.65013631986281,87.98923142564351,88.20953655862559,81530400
2006-01-20,86.72251892089844,88.33346100807056,86.72251892089844,88.31280871244488,114957800
2006-01-23,87.03230285644531,87.30767901882122,86.83265527003186,86.88773155297973,67017400
2006-01-24,87.12178802490234,87.53484957067144,87.03228776753798,87.17685904593904,53008800
2006-01-25,87.19751739501953,87.55550267070367,86.6329934659949,87.459121817544,87747700
2006-01-26,87.67943572998047,87.89284976016981,87.26637411410678,87.60370715429457,71294000
2006-01-27,88.49179077148438,88.57441045124182,87.74139608568733,87.88597264671743,65771200
2006-01-30,88.42294311523438,88.67766171207425,88.36098624109377,88.42294311523438,33709600
2006-01-31,87.77579498291016,88.49176547284895,87.76890913617167,88.34031886349925,72937000
2006-02-01,88.38853454589844,88.41606743763268,87.92728245007292,87.99612518413639,63561000
2006-02-02,87.36273193359375,88.21639308149085,87.29388922450498,88.18886019974497,83626900
2006-02-03,86.92903137207031,88.38852127597397,86.83953635646024,87.14245064369914,86040400
2006-02-06,87.15618896484375,87.29387962023426,86.86016062120596,87.0460416928928,45511900
2006-02-07,86.38514709472656,87.19750362331602,86.33007082951602,87.00473669507912,71208100
2006-02-08,87.16998291015625,88.18887301071233,86.46777351930149,86.63988294320629,59422200
2006-02-09,87.02542114257812,87.84465851836062,86.9978830014579,87.37652062404347,62023300
2006-02-10,87.18375396728516,87.52108698533056,86.36451138538324,87.03918267383712,64508700
2006-02-13,87.02542114257812,87.28702560467525,86.70873514587717,87.156220747445,52308700
2006-02-14,87.94791412353516,88.14067583466077,86.88771945998162,87.05982888096702,90964400
2006-02-15,88.2577133178711,88.34033298721778,87.5968137390902,87.89972801566755,85471300
2006-02-16,88.91860961914062,88.95303360267232,88.24393315703904,88.3540857024505,61017900
2006-02-17,88.6776351928711,88.91859252654946,88.51929750473201,88.84286397922679,40342600
2006-02-21,88.45740509033203,89.0838757057784,88.31970908236264,88.88423330179164,46456300
2006-02-22,88.994384765625,89.25598406700672,88.56754605490568,88.65016575957448,42326700
2006-02-23,88.86354064941406,89.24906408531237,88.31278838181971,88.99434549474937,43423200
2006-02-24,89.09071350097656,89.13889867114948,88.64322275229625,88.88418011733367,36777400
2006-02-27,89.1251220703125,89.52440657032464,89.00119785966679,89.08380699694897,35858600
2006-02-28,88.27835845947266,89.4349391941229,88.20952099610572,88.94614383200984,74394800
2006-03-01,89.06317138671875,89.14579104419113,88.46423401984717,88.53308198362008,48641600
2006-03-02,89.05628967285156,89.09759424870637,88.53996146521784,88.73960375009086,60642300
2006-03-03,88.64324951171875,89.5451118757207,88.56752093167972,88.58129262933976,73402500
2006-03-06,88.2370376586914,88.93235578780056,88.01673785744029,88.90482290846053,57478400
2006-03-07,88.099365234375,88.161322100562,87.70695599143691,88.02363667412709,61780800
2006-03-08,88.28526306152344,88.42294851404009,87.55551545656787,87.91350078452915,66692400
2006-03-09,87.69319915771484,88.58816508592585,87.69319915771484,88.31279418639214,56313600
2006-03-10,88.52621459960938,88.69832405042348,87.73451532775537,87.92039122359462,60490800
2006-03-13,88.69143676757812,88.9186224860923,88.48490334122646,88.69831736339016,45479100
2006-03-14,89.62078857421875,89.65521255011198,88.5399471632847,88.60879511507117,69877300
2006-03-15,90.0201187133789,90.08896669203241,89.3936483284294,89.60017125493655,53398900
2006-03-16,90.20597839355469,90.50889262000948,90.07517356806518,90.19220670015468,65526400
2006-03-17,90.28131103515625,90.474839268414,90.11543571893402,90.3227798642118,47286800
2006-03-20,90.13619995117188,90.47486919815832,89.99796695975897,90.29516736397166,45538500
2006-03-21,89.56941986083984,90.5370717736522,89.47265572420861,90.10853584299963,87102700
2006-03-22,90.11547088623047,90.2053165354136,89.47267214552585,89.5141409907645,51605700
2006-03-23,89.9288330078125,90.12236127887283,89.61780618264409,90.03250510070204,46704200
2006-03-24,89.9979476928711,90.24677124274632,89.67309443202014,89.84588827091962,43209200
2006-03-27,89.86664581298828,90.04634765494627,89.67311750734069,89.87355377158224,32523000
2006-03-28,89.31369018554688,90.21912831421731,89.19619162766217,89.80441883633003,82079900
2006-03-29,89.87355041503906,90.19840374735116,89.36207674264313,89.4450249751811,61505700
2006-03-30,89.71456909179688,90.5301510020452,89.5417752416765,89.9288317785062,70571700
2006-03-31,89.73531341552734,90.01869789216606,89.4173680557496,89.86663844355508,62925600
2006-04-03,89.66615295410156,90.45409223573448,89.50027766101857,89.90116053012954,61624700
2006-04-04,90.23985290527344,90.35735145036116,89.41044458633138,89.66617609349295,54809300
2006-04-05,90.5508804321289,90.73750073299838,90.11544712543221,90.27441450576596,50607200
2006-04-06,90.45411682128906,90.68912446119243,89.98412263448053,90.44030090744113,57906200
2006-04-07,89.53485107421875,90.82043765965214,89.40353661549351,90.58544056951352,80180900
2006-04-10,89.67308807373047,89.90808514681152,89.34131633308854,89.67308807373047,41496500
2006-04-11,88.91278076171875,89.89424831828372,88.6432228451023,89.74910742668092,72799400
2006-04-12,89.07867431640625,89.25146813806502,88.89205403599537,89.00264461301647,43033700
2006-04-13,88.9612045288086,89.33443466373227,88.68472799691946,88.87825629599119,51051800
2006-04-17,88.9266128540039,89.37587256133247,88.48426110264276,89.04411138443602,64167700
2006-04-18,90.3366470336914,90.50253297116925,89.11326329273578,89.11326329273578,92531800
2006-04-19,90.50943756103516,90.59238579993753,90.01870881899738,90.37120455820066,87269000
2006-04-20,90.63384246826172,91.13839760673982,90.26752031404467,90.54398628256675,86005500
2006-04-21,90.64765167236328,91.09000351714619,90.28132954526961,91.02089230338316,72342600
2006-04-24,90.48178100585938,90.59237160940472,90.1154588598033,90.4679545437911,52546400
2006-04-25,90.10853576660156,90.62691732950799,89.79750893815769,90.57162203055132,84359800
2006-04-26,90.12926483154297,90.64073840663474,90.0601536218274,90.19838658775782,67262400
2006-04-27,90.56471252441406,90.97942198624742,89.5694182532138,89.78368094144447,124478600
2006-04-28,90.86883544921875,91.06236372765238,90.34354591439892,90.3988306683798,55854400
2006-05-01,90.12926483154297,91.0969166860545,90.07398008237021,90.86882754634462,64990300
2006-05-02,90.80662536621094,90.86192066253608,90.36427354210919,90.55088330239472,49063500
2006-05-03,90.46795654296875,90.76516747825214,90.1638376497488,90.6476583678257,60821300
2006-05-04,90.79276275634766,90.97246448798155,90.52320488564924,90.59923456951265,42921400
2006-05-05,91.59456634521484,91.78809461219375,91.1314800959082,91.26971306567891,62588200
2006-05-08,91.48397827148438,91.76736272254723,91.48397827148438,91.58765036504403,30016700
2006-05-09,91.6636734008789,91.76735603338071,91.44941072547391,91.5254404373756,29864000
2006-05-10,91.61531829833984,91.75355129456807,91.15913991893528,91.51855414632993,64378200
2006-05-11,90.50943756103516,91.61532267671531,90.2122371322661,91.58766974824717,80626900
2006-05-12,89.3275146484375,90.35045131210363,89.29295376830353,90.10162774023891,91726500
2006-05-15,89.5072021484375,89.67308801865659,88.8920565478101,89.01646304060075,84029300
2006-05-16,89.37590789794922,89.85282071070016,89.16855312547031,89.68693478341666,62137600
2006-05-17,87.67560577392578,89.23075582734393,87.62031047171753,88.93354489628713,144789500
2006-05-18,87.23322296142578,88.29763342176564,87.16410649480596,88.02116228203802,87906300
2006-05-19,87.84839630126953,88.11795429773218,86.94987140414408,87.68942890502237,124309400
2006-05-22,87.1779556274414,87.89677871188324,86.74251700221467,87.28163299723352,110852800
2006-05-23,86.5144271850586,88.21471810766182,86.5144271850586,87.9036912739021,92006500
2006-05-24,87.20561981201172,87.70326706276894,86.23106500698802,86.86694526151068,168405000
2006-05-25,88.28382873535156,88.28382873535156,87.38529868164049,87.72397312263955,78977900
2006-05-26,88.73310852050781,88.73310852050781,88.13178397471059,88.47736642986673,62989700
2006-05-30,87.15719604492188,88.47043004556038,87.12264044713447,88.44969563223822,72419900
2006-05-31,88.13179016113281,88.13179016113281,87.22634666334015,87.5166443832492,86926200
2006-06-01,88.97500610351562,89.1201575776729,87.96589065440907,88.04192037011056,73721700
2006-06-02,89.16163635253906,89.45883674472714,88.6916420914507,89.33443022143932,91702600
2006-06-05,87.86221313476562,89.06485677744494,87.62029754161648,89.05794882062601,86105100
2006-06-06,87.64794921875,88.04191897877284,86.92221822568146,87.92442042845457,130498600
2006-06-07,86.99131774902344,88.22852208446402,86.94293569225195,87.71705387384429,108599400
2006-06-08,86.91532897949219,87.4337106632665,85.61592079053501,86.7978303967503,204957200
2006-06-09,86.63883972167969,87.75163259387787,86.59737088302016,87.3369283875323,94972200
2006-06-12,85.69883728027344,87.0397192579639,85.58133872660464,87.00515837829666,95815900
2006-06-13,84.70355224609375,86.28633936257577,84.70355224609375,85.5260474335418,185688800
2006-06-14,85.36017608642578,85.45002700498861,84.55840995801643,84.90399771545135,163566400
2006-06-15,87.17105865478516,87.33693930340608,85.6090004999567,85.67120376572052,134057000
2006-06-16,86.53582000732422,87.16756691410659,86.40391453705377,86.98012703748432,94253500
2006-06-19,85.85543823242188,87.1119983595224,85.77213400727092,87.05645867838476,95804400
2006-06-20,86.14703369140625,86.64688034503071,85.89017187525134,86.09149929388101,65494700
2006-06-21,86.78572845458984,87.26474374430298,86.05678454474942,86.08455439143023,75008200
2006-06-22,86.40390014648438,86.82043725581552,86.11232469960825,86.7440715011732,74566100
2006-06-23,86.39002990722656,86.98706845585153,86.10539290998463,86.31366414194494,54107000
2006-06-26,86.77185821533203,86.82045413259114,86.25812919051323,86.45945664674602,37899600
2006-06-27,86.0220947265625,86.9801308087793,85.92489759397795,86.78574713672585,69780200
2006-06-28,86.60525512695312,86.61913740650782,85.84160263404317,86.2164877407208,62368100
2006-06-29,88.35472106933594,88.41026078532805,86.89683795217543,86.91766402153277,110634800
2006-06-30,88.36164855957031,88.6254595135932,88.13949503313717,88.54214995497158,54227800
2006-07-03,88.72264862060547,88.8684310747317,88.38247190578524,88.46578146184365,23914000
2006-07-05,88.21585083007812,88.47965645771538,87.834022016932,88.36858235533659,69653400
2006-07-06,88.4726791381836,88.75731070406093,88.2227558968228,88.30606011290644,50100300
2006-07-07,87.89653015136719,88.55604705368407,87.67437658775489,88.2991851405891,81626500
2006-07-10,88.06312561035156,88.46578051548997,87.7576678345204,88.12560910086638,60964100
2006-07-11,88.4518814086914,88.4518814086914,87.43136206243122,87.89649507302869,73640800
2006-07-12,87.50774383544922,88.44495381396169,87.2786465328073,88.27139621436466,82561300
2006-07-13,86.08456420898438,87.2508714198071,86.08456420898438,87.09119610732135,102405700
2006-07-14,85.7513198852539,86.26505409417334,85.2723046047163,86.17480077005033,103242500
2006-07-17,85.62635803222656,86.153974514749,85.49445788401339,85.75131969133565,81159000
2006-07-18,86.0637435913086,86.11928329451847,84.96685828742284,85.88324220415531,122771000
2006-07-19,87.25782775878906,87.65353890707009,85.89019291224784,86.20953828660112,133565300
2006-07-20,86.66082000732422,87.68133998913366,86.54280205887876,87.55637825061496,112259800
2006-07-21,86.0498275756836,86.91067680123237,85.9595795602149,86.88290695880605,101560000
2006-07-24,87.61878967285156,87.69515541575778,86.39000459468443,86.39000459468443,92884000
2006-07-25,87.93120574951172,88.37551268448439,87.27862762152716,87.4591289690337,95480700
2006-07-26,88.04927062988281,88.47969022362503,87.59801966847239,87.88265146789297,84525800
2006-07-27,87.96593475341797,88.64628288676994,87.61187576072675,88.43106785767331,87257100
2006-07-28,88.84760284423828,88.9586769464295,88.07006294267063,88.19502461798406,82137000
2006-07-31,88.7573471069336,88.83371286736748,88.47965391413372,88.62544694518542,49593100
2006-08-01,88.31999206542969,88.43106617488014,87.88956731198488,88.40329632337813,65225600
2006-08-02,88.91704559326172,89.1808565786431,88.54910426792291,88.5699303359144,64770900
2006-08-03,89.15306091308594,89.24331424902769,88.271390692769,88.4032908585529,63693800
2006-08-04,89.00033569335938,89.85423612439114,88.50049425148006,89.61126183880795,96294200
2006-08-07,88.79206848144531,88.91703016426918,88.44495328432986,88.79206848144531,45377300
2006-08-08,88.4518814086914,89.18082531217915,88.13253082292353,88.9239529084811,90901300
2006-08-09,88.15337371826172,89.27802881173048,87.89650657749984,88.98644273768006,78910600
2006-08-10,88.42413330078125,88.5143813514768,87.66741936482124,87.87569061603612,69322300
2006-08-11,88.17420959472656,88.30610977655842,87.74378481552066,88.28528371082486,47482200
2006-08-14,88.24365234375,88.97259659529811,88.11174683432188,88.60464992671226,57839000
2006-08-15,89.29885864257812,89.46546715693351,88.79206812633107,89.03504770402861,68143000
2006-08-16,90.04167938232422,90.17358485120242,89.58348478299413,89.77787903768287,71737600
2006-08-17,90.27079010009766,90.50682592521999,89.89591029508671,89.9583884970691,70992800
2006-08-18,90.7289810180664,90.7289810180664,89.96532327056295,90.38186578613141,58288400
2006-08-21,90.34022521972656,90.44435556539268,90.1111278661435,90.37492827287022,42133600
2006-08-22,90.33323669433594,90.6109351500627,90.02777368959298,90.24299396519856,60839900
2006-08-23,90.0833511352539,90.55543341128568,89.68764523553067,90.37492669113351,66592100
2006-08-24,90.00696563720703,90.31937778654293,89.83340804007157,90.24301202007872,57983000
2006-08-25,90.11804962158203,90.4235127029627,89.93755352490963,90.00003172070598,41756000
2006-08-28,90.54845428466797,90.81921427506512,90.00001700051965,90.00695549010142,52681500
2006-08-29,90.65260314941406,90.82616074222736,90.11804279747697,90.59012495834882,61817800
2006-08-30,90.70816040039062,90.97196078918854,90.63179462105302,90.85394287441531,50052200
2006-08-31,90.69425964355469,90.93724452243849,90.65260751417239,90.84005268950803,37510300
2006-09-01,91.23574829101562,91.34682768566822,90.83309343023556,91.04136464693065,48794500
2006-09-05,91.40933227539062,91.53429927874876,91.08304308004966,91.29825284865387,52348300
2006-09-06,90.60400390625,91.05526001323274,90.47904752140603,91.02054637529329,53795600
2006-09-07,90.1874771118164,90.64567173495739,89.7987097684661,90.2916074383868,86269400
2006-09-08,90.4443130493164,90.56927999848885,90.13191156605417,90.30546912265682,45096300
2006-09-11,90.53459930419922,90.72898299086016,89.88895945034105,90.15277042214508,68496600
2006-09-12,91.42322540283203,91.52735575102183,90.50683596629044,90.63874146940941,69875600
2006-09-13,91.79115295410156,91.95082299502138,91.30519374709588,91.38849801312078,62898400
2006-09-14,91.79808807373047,91.80503715772147,91.46486042875317,91.6106534820584,57805400
2006-09-15,92.01355743408203,92.3133843040141,91.81830821867666,92.25760033385605,76703100
2006-09-18,92.1390151977539,92.31333602343754,91.7973425491224,91.89496178591729,64154100
2006-09-19,91.90895080566406,92.13208666761564,91.39296774438215,92.12510702211496,92089100
2006-09-20,92.39705657958984,92.57835714574797,92.08328105162217,92.21576665313631,75204100
2006-09-21,91.95079803466797,92.56441109484217,91.63702249788066,92.4667918025149,88932500
2006-09-22,91.671875,91.81829859657907,91.34415085948056,91.81132959092878,65966800
2006-09-25,92.37611389160156,92.63411601822135,91.37900360671146,91.85315127344758,92299100
2006-09-26,93.14311218261719,93.15706082888474,92.32031228802616,92.39004487966426,73962700
2006-09-27,93.25472259521484,93.41509486146869,92.926998416541,93.08040167633321,82432200
2006-09-28,93.21984100341797,93.42902819972804,92.9339521897843,93.25470730942011,58597500
2006-09-29,93.14311218261719,93.39413461693482,93.07337959097909,93.29651537246129,47966600
2006-10-02,92.79449462890625,93.31745728305494,92.70384436414903,93.11523909855075,51687400
2006-10-03,92.98973083496094,93.34534160056484,92.49465485332212,92.66200672874274,73108100
2006-10-04,94.07747650146484,94.1332604510888,92.79447757921515,92.89906583494728,80890500
2006-10-05,94.2588119506836,94.41919487331693,93.95898504609242,94.07752200649165,60505900
2006-10-06,94.14027404785156,94.20303767072157,93.71493054022743,94.09843872574189,64983600
2006-10-09,94.19602966308594,94.34246388608645,93.88225420203035,94.02868842503086,41176800
2006-10-10,94.32156372070312,94.44706967251611,94.02172621408718,94.20302677520054,56403700
2006-10-11,94.21000671386719,94.43313197843923,93.64520858575966,94.02173712459617,104071800
2006-10-12,95.02578735351562,95.10248895831204,94.41217451514437,94.44704081545201,59158600
2006-10-13,95.26984405517578,95.32562800962448,94.8584387210793,94.94211997260304,53944000
2006-10-16,95.41626739501953,95.56270160505576,95.12340961464842,95.19314221746595,42273000
2006-10-17,95.11649322509766,95.3187008615999,94.60049934204328,95.15832855404935,90500600
2006-10-18,95.24197387695312,95.78585428806373,94.90031168826062,95.55574940033165,86848600
2006-10-19,95.3953628540039,95.44417781062596,94.99093710941787,95.10250503338013,64063200
2006-10-20,95.41626739501953,95.49296900223825,95.06065665593349,95.41626739501953,48094500
2006-10-23,95.8555679321289,96.08567277430174,95.10250044130025,95.22103736489795,66219900
2006-10-24,96.14148712158203,96.17634279741426,95.68127729177519,95.72311261453841,53234900
2006-10-25,96.46923065185547,96.51106598299523,95.88350409677535,96.04388705242154,78105400
2006-10-26,96.76902770996094,96.92243096986658,96.21119864118627,96.68535707354133,66843700
2006-10-27,96.16236877441406,96.74808435318603,95.96713024815675,96.65046509005737,80238000
2006-10-30,96.09266662597656,96.36460684800498,95.80677775059395,95.98807832508295,49717800
2006-10-31,96.07869720458984,96.40642132949019,95.70216876305686,96.27394639022863,71274100
2006-11-01,95.43021392822266,96.44127280845736,95.33259467026278,96.37851985113339,83005600
2006-11-02,95.37445068359375,95.53482293369888,95.08159284612654,95.18618113104216,60693100
2006-11-03,95.20712280273438,95.79981827263158,94.56562300080078,95.71614762359428,71346400
2006-11-06,96.28092193603516,96.42037652979097,95.49298805374475,95.49996769923982,63303300
2006-11-07,96.65046691894531,96.90845841073117,96.2251235559,96.36457812876527,63318900
2006-11-08,96.85965728759766,96.95727655578806,95.43022392932936,96.22512672450895,87517800
2006-11-09,96.35063934326172,97.02003625712578,96.15540079332283,96.92938598761737,95916300
2006-11-10,96.39251708984375,96.46223908656061,96.02992653191397,96.32278445342038,48991500
2006-11-13,96.62957763671875,96.95032218451351,96.27396677554498,96.35065776939174,59398200
2006-11-14,97.35472869873047,97.43840996218006,96.30880334308549,96.90149863383215,96704000
2006-11-15,97.63365936279297,97.9334862243465,97.29198654501198,97.31988384916363,76509600
2006-11-16,97.88468933105469,98.09386592954796,97.26410726287989,97.92652465075335,76728800
2006-11-17,97.91255187988281,97.91952088488102,97.43142454244936,97.57087912032951,56353800
2006-11-20,97.96833038330078,98.13568225125881,97.57785333110039,97.8288758131866,69174200
2006-11-21,98.06594848632812,98.08686613961272,97.82189501173895,97.96136021990509,51367900
2006-11-22,98.26118469238281,98.42853655441382,97.96832691360453,98.14264777999884,45505300
2006-11-24,97.86375427246094,98.20541641572734,97.75915535210555,97.78705265341486,30998000
2006-11-27,96.51799011230469,97.86375292988663,96.49010345108097,97.81493797311653,84545100
2006-11-28,96.93637084960938,97.0339901298324,96.30184020830791,96.39249048269485,106652900
2006-11-29,97.94741821289062,97.98925352229666,96.97819453274238,97.25013468358391,90034900
2006-11-30,97.98928833007812,98.35187887323377,97.45237684267347,97.92653534367794,83994300
2006-12-01,97.77311706542969,98.07992358260391,96.9015124778686,97.98927330079214,126080000
2006-12-04,98.51921844482422,98.70051903307976,97.7800993565064,97.79404801091972,87813200
2006-12-05,98.9445571899414,98.98640315116107,98.49829602761328,98.70748327489014,73374400
2006-12-06,98.86084747314453,99.0630656334794,98.66560895677365,98.92360043061349,53253200
2006-12-07,98.42857360839844,99.22347663281413,98.3937072940537,99.03520704711677,62857400
2006-12-08,98.60981750488281,98.94451055896704,98.16355655287039,98.40760999962578,79625500
2006-12-11,98.89571380615234,99.0770036743556,98.55404108254116,98.6098250357655,39779400
2006-12-12,98.81902313232422,98.92361140637676,98.24027652326137,98.79810547751372,77451600
2006-12-13,98.92366027832031,99.25138455186263,98.70750397868764,99.1746828997632,55520200
2006-12-14,99.79522705078125,99.87890831914088,98.9027048794378,98.91665353078167,64755200
2006-12-15,99.80432891845703,100.1899737610597,99.73421848279118,100.01468162342057,70857400
2006-12-18,99.53087615966797,100.1829684918501,99.39064458576337,99.94456304733067,48954600
2006-12-19,99.72016906738281,99.95856375171508,98.99796648315355,99.25038753097022,65023600
2006-12-20,99.66411590576172,100.02872661565745,99.57296055354153,99.76227909315844,41469600
2006-12-21,99.2995376586914,99.86748276422874,99.08919554478017,99.75530386980559,48698400
2006-12-22,98.68951416015625,99.32056183611468,98.63341936911745,99.31355399935511,62069100
2006-12-26,99.27144622802734,99.29248042895517,98.71050923899128,98.73154343991911,32696900
2006-12-27,99.92352294921875,99.98663624788698,99.44673348628413,99.47477551981684,39727100
2006-12-28,99.71318054199219,100.05674627152874,99.55892261073726,99.85341210704685,37288800
2006-12-29,99.2995376586914,99.9446117723257,99.16631385388862,99.60805369107922,45461200
2007-01-03,99.12419128417969,100.16893624152684,98.56326502150627,99.74122301189963,94807600
2007-01-04,99.33455657958984,99.60100407743793,98.5913195582073,99.02604067660448,69620600
2007-01-05,98.54224395751953,99.14524946482975,98.43006509724118,99.09617321951771,76645300
2007-01-08,98.99798583984375,99.1522437713921,98.33888571395224,98.73855690905,71655000
2007-01-09,98.91387939453125,99.2854979712152,98.44408692311443,99.08215304496267,75680100
2007-01-10,99.24339294433594,99.26443784413036,98.37395078018066,98.57027712040819,72428000
2007-01-11,99.67815399169922,100.00068563149239,99.21538004001032,99.27147482497135,54476800
2007-01-12,100.43537902832031,100.43537902832031,99.6430552056677,99.67109723790239,55370600
2007-01-16,100.23909759521484,100.57565562766077,100.07782106594983,100.31622659212817,44871300
2007-01-17,100.2811279296875,100.58964380018054,100.07778306096124,100.16193056135754,50241400
2007-01-18,99.94457244873047,100.44941472146222,99.7833066585197,100.38631211211681,68177300
2007-01-19,100.14094543457031,100.33727186673231,99.88852420764944,99.94460830342018,56973000
2007-01-22,99.83240509033203,100.33724742117708,99.51687060931474,100.31621321564066,60253600
2007-01-23,100.12689208984375,100.3232184691211,99.60802340233347,99.74825500196226,54064400
2007-01-24,100.93321990966797,100.95425411218262,100.20400925819735,100.24607766322666,55834700
2007-01-25,99.74822998046875,100.91217229348881,99.57293785015789,100.87010389405141,73583800
2007-01-26,99.65711975097656,100.02171980462053,99.27147479136636,99.96563571866473,67255600
2007-01-29,99.60098266601562,100.12685901515088,99.38362215354346,99.69914582322826,66114600
2007-01-30,100.119873046875,100.16895999093758,99.60802289628695,99.81136780885309,70407600
2007-01-31,100.79299926757812,101.05944679366506,99.84641725573202,100.00769375782946,91868600
2007-02-01,101.39598846435547,101.43104903304241,100.90517259968858,101.07344621101242,69312400
2007-02-02,101.53622436523438,101.63438754234919,101.23472699944742,101.4801295927425,49607000
2007-02-05,101.56427001953125,101.6273726220659,101.20666720720193,101.45908831632369,45705300
2007-02-06,101.59233093261719,101.69049412112876,101.19967817857086,101.64842571162167,57081300
2007-02-07,101.81671905517578,101.92189008824676,101.36797148242951,101.75360573634713,55669700
2007-02-08,101.68341827392578,101.75352867654853,101.15754210885436,101.51513404947086,70641000
2007-02-09,100.92620086669922,101.90082470458164,100.54055603178543,101.71150620399072,79084400
2007-02-12,100.58262634277344,100.99631321945611,100.40032637143437,100.92620278385631,65657000
2007-02-13,101.43108367919922,101.59935734800086,100.80002532423185,100.80704385975663,64081800
2007-02-14,102.09717559814453,102.30050981511094,101.51520428891601,101.52923065873674,66039400
2007-02-15,102.23036193847656,102.33553292616656,101.97092233720544,102.13920661649091,38715200
2007-02-16,102.18134307861328,102.20237729016301,101.83075862079976,101.97800880063642,39841800
2007-02-20,102.39866638183594,102.51085593517362,101.66945568311033,102.06210842080755,56911800
2007-02-21,102.35655975341797,102.4196730404689,101.9148309379456,102.09713086980875,63971600
2007-02-22,102.27946472167969,102.66510960830553,101.78864882005782,102.40568063865916,79067400
2007-02-23,101.87977600097656,102.22334168764078,101.69045752733669,102.18829182498783,71966200
2007-02-26,101.78863525390625,102.33554585696311,101.49414575218199,102.25140905617984,69192800
2007-02-27,97.8130111694336,101.10850116222726,97.4624269000091,100.88413279326666,274466500
2007-02-28,98.81568908691406,99.5519182822246,98.02337581676565,98.43706273734574,177536300
2007-03-01,98.52122497558594,99.04009374311435,96.79635570607658,97.700858757309,212828600
2007-03-02,97.23106384277344,98.62639342890041,97.22405600730019,98.19868008735293,162574000
2007-03-05,96.30551147460938,97.86911445665065,96.2914851068961,96.7121798474404,143750400
2007-03-06,97.95328521728516,98.24777484743655,96.56497390400362,97.30821116566962,143333300
2007-03-07,97.85508728027344,98.48614543435052,97.74289773746192,97.87612148217764,115144900
2007-03-08,98.68248748779297,98.9769770602966,98.21270573887153,98.54224518747043,117891600
2007-03-09,98.71051025390625,99.15925770995237,98.21969439557193,99.0821287394296,107765100
2007-03-12,98.85777282714844,99.10317543776992,98.27580155781261,98.4581015570444,80366900
2007-03-13,96.93655395507812,98.70350173174675,96.78930384911274,98.289804147836,190605200
2007-03-14,97.65876770019531,97.71486247548994,95.88481189006748,97.06277007430131,231853800
2007-03-15,97.79197692871094,98.1565875644767,97.3221952917545,97.44139265943154,132435900
2007-03-16,97.5181655883789,98.2925146701382,97.22954359050303,98.06724557674583,121531600
2007-03-19,98.69373321533203,98.78525010192458,97.95458397623663,98.03201886302602,96161200
2007-03-20,99.23578643798828,99.29210370089842,98.52480113390932,98.60927165756475,82147400
